,file_name,tier_name,text,clean_text,start_time,end_time
669,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,1111.23745578,1111.59975102
670,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Schön dich zu sehen,Schön dich zu sehen,1112.15451559,1112.95835815
671,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<nv type='breathing'/>,,1114.33390253,1114.73016294
672,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,1114.8235023,1115.12352804
673,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Das <v='ist'>is'</v> total toll,Das is' total toll,1115.12352804,1115.94718361
674,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<nv/>,,1116.92619106,1116.99412142
675,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,1120.59983119,1120.89985693
676,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja Bürokratie,Ja Bürokratie,1121.70344194,1122.47331931
677,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ich kenn das aber,Ich kenn das aber,1122.47331931,1122.98279699
678,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ich war ja schonmal hier . hab hier schonmal Urlaub gemacht aber -,Ich war ja schonmal hier hab hier schonmal Urlaub gemacht aber -,1122.98279699,1125.37168119
679,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<nv/>,,1125.41836602,1125.71839176
680,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<nv type='breathing'/>,,1126.00709577,1126.28447806
681,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,1126.81093832,1127.11662493
682,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<nv/>,,1128.66744386,1128.72971335
683,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,1128.85450988,1129.13189217
684,../transcriptions_annotations/r19/r19.TextGrid,B-utts,hm,hm,1130.04152232,1130.29060029
685,../transcriptions_annotations/r19/r19.TextGrid,B-utts,{F äh },,1133.76032335,1134.29244448
686,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ich möchte einfach da unten wieder Urlaub machen,Ich möchte einfach da unten wieder Urlaub machen,1135.03376282,1136.64710879
687,../transcriptions_annotations/r19/r19.TextGrid,B-utts,( Das hat + ) ich war ja schonmal hier und (das war einfach + .. das war einfach ) ( schön . + total schön ) hier,Das hat ich war ja schonmal hier und das war einfach das war einfach schön total schön hier,1136.64710879,1139.91908763
688,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Und das <v='ist'>is'</v> -,Und das is' -,1140.73827249,1141.27605448
689,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,1141.55909763,1142.11952308
690,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughterOffset/>,,1142.56673126,1142.93468735
691,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja ja,Ja ja,1143.0196003,1143.38189553
692,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Hm:,Hm,1143.82305602,1144.08345572
693,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<nv type='breathing'/>,,1151.72523023,1152.26867308
694,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Nein,Nein,1152.43258047,1152.64769327
695,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<nv type='breathing'/>,,1153.12318802,1153.46567023
696,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<unclear/>,,1153.49384659,1154.07125462
697,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Wo man damals in <v='ist'>is'</v> Disko gegangen <v='ist'>is'</v> ne mit . fünfzehn,Wo man damals in is' Disko gegangen is' ne mit fünfzehn,1154.07125462,1156.56049221
698,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Aber . das sind . andere Geschichten,Aber das sind andere Geschichten,1156.84327781,1158.51290109
699,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Nein Quatsch natürlich,Nein Quatsch natürlich,1158.51290109,1159.77828558
700,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Nein,Nein,1160.22489186,1160.63428096
701,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter>Ja mit fünfzehn war ich halt mal in der Disko</laughter> . die erst ab sechzehn war aber -,Ja mit fünfzehn war ich halt mal in der Disko die erst ab sechzehn war aber -,1167.29522505,1170.95214257
702,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Nein ich hab nichts schlimmes <m='gemacht'>gemass</m>,Nein ich hab nichts schlimmes gemass,1172.25648175,1173.36601091
703,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ich hab nie was böses gemacht,Ich hab nie was böses gemacht,1173.36601091,1174.67933113
704,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,1176.73988528,1177.19275432
