,text,pos_tag,session,tier_name,start_time,end_time
12384,d,PROPN,r1A,MAS,733.106813,733.193937
12385,a,X,r1A,MAS,733.106813,733.193937
12386,n,X,r1A,MAS,733.193937,733.223938
12387,ts,NOUN,r1A,MAS,733.223938,733.433937
12388,I,X,r1A,MAS,733.223938,733.433937
12389,m,X,r1A,MAS,733.223938,733.433937
12390,6,NUM,r1A,MAS,733.433937,733.523937
12391,d,PROPN,r1A,MAS,733.523937,733.743938
12392,a,X,r1A,MAS,733.523937,733.743938
12393,n,X,r1A,MAS,733.743938,734.073938
12394,a,X,r1A,MAS,733.743938,734.073938
12395,n,X,r1A,MAS,734.073938,734.103938
12396,d,PROPN,r1A,MAS,734.103938,734.413937
12397,a,PROPN,r1A,MAS,734.103938,734.413937
12398,n,X,r1A,MAS,734.103938,734.413937
12399,d,PROPN,r1A,MAS,734.413937,734.683937
12400,a,X,r1A,MAS,734.413937,734.683937
12401,j,PROPN,r1A,MAS,734.683937,734.933937
12402,a,PROPN,r1A,MAS,734.683937,734.933937
12403,<,X,r1A,MAS,734.933937,735.376396
12404,p,X,r1A,MAS,734.933937,735.376396
12405,:>,X,r1A,MAS,734.933937,735.376396
12406,j,PROPN,r1A,MAS,735.376396,735.503521
12407,a,PROPN,r1A,MAS,735.376396,735.503521
12408,<,X,r1A,MAS,735.503521,737.064354
12409,p,X,r1A,MAS,735.503521,737.064354
12410,:>,X,r1A,MAS,735.503521,737.064354
12411,j,PROPN,r1A,MAS,737.064354,737.281479
12412,a,PROPN,r1A,MAS,737.064354,737.281479
12413,<,X,r1A,MAS,737.281479,737.445229
12414,p,X,r1A,MAS,737.281479,737.445229
12415,:>,X,r1A,MAS,737.281479,737.445229
12416,d,PROPN,r1A,MAS,737.445229,737.678958
12417,O,PROPN,r1A,MAS,737.445229,737.678958
12418,x,X,r1A,MAS,737.445229,737.678958
12419,<,X,r1A,MAS,737.678958,737.817458
12420,p,X,r1A,MAS,737.678958,737.817458
12421,:>,X,r1A,MAS,737.678958,737.817458
12422,j,PROPN,r1A,MAS,737.817458,737.99925
12423,a,PROPN,r1A,MAS,737.817458,737.99925
12424,<,X,r1A,MAS,737.99925,739.49675
12425,p,X,r1A,MAS,737.99925,739.49675
12426,:>,X,r1A,MAS,737.99925,739.49675
12427,j,PROPN,r1A,MAS,739.49675,739.683875
12428,a,PROPN,r1A,MAS,739.49675,739.683875
12429,<,X,r1A,MAS,739.683875,745.246146
12430,p,X,r1A,MAS,739.683875,745.246146
12431,:>,X,r1A,MAS,739.683875,745.246146
12432,?,PUNCT,r1A,MAS,745.246146,745.363271
12433,a,PROPN,r1A,MAS,745.246146,745.363271
12434,z,X,r1A,MAS,745.246146,745.363271
12435,I,NUM,r1A,MAS,745.363271,745.563271
12436,C,X,r1A,MAS,745.363271,745.563271
12437,v,X,r1A,MAS,745.563271,745.733271
12438,Y6,PROPN,r1A,MAS,745.563271,745.733271
12439,d,PROPN,r1A,MAS,745.733271,745.883271
12440,@,PROPN,r1A,MAS,745.733271,745.883271
12441,<,X,r1A,MAS,745.883271,745.983271
12442,p,X,r1A,MAS,745.883271,745.983271
12443,:>,X,r1A,MAS,745.883271,745.983271
12444,S,PROPN,r1A,MAS,745.983271,746.573271
12445,o,PROPN,r1A,MAS,745.983271,746.573271
12446,:,PUNCT,r1A,MAS,745.983271,746.573271
12447,n,X,r1A,MAS,745.983271,746.573271
12448,<,X,r1A,MAS,746.573271,746.683271
12449,p,X,r1A,MAS,746.573271,746.683271
12450,:>,X,r1A,MAS,746.573271,746.683271
12451,g,X,r1A,MAS,746.683271,746.843271
12452,E6,NOUN,r1A,MAS,746.683271,746.843271
12453,n,X,r1A,MAS,746.843271,746.973271
12454,@,PROPN,r1A,MAS,746.843271,746.973271
12455,n,X,r1A,MAS,746.973271,747.033271
12456,g,X,r1A,MAS,747.033271,747.213271
12457,r,PROPN,r1A,MAS,747.033271,747.213271
12458,o,PROPN,r1A,MAS,747.033271,747.213271
12459,:,PUNCT,r1A,MAS,747.033271,747.213271
12460,s,X,r1A,MAS,747.213271,747.303271
12461,@,PROPN,r1A,MAS,747.213271,747.303271
12462,s,X,r1A,MAS,747.213271,747.303271
12463,<,X,r1A,MAS,747.303271,747.403271
12464,p,X,r1A,MAS,747.303271,747.403271
12465,:>,X,r1A,MAS,747.303271,747.403271
12466,ts,NOUN,r1A,MAS,747.403271,747.523271
12467,I,X,r1A,MAS,747.403271,747.523271
12468,m,X,r1A,MAS,747.403271,747.523271
12469,6,NUM,r1A,MAS,747.523271,747.573271
12470,h,X,r1A,MAS,747.573271,747.793271
12471,a,X,r1A,MAS,747.573271,747.793271
12472,:,PUNCT,r1A,MAS,747.573271,747.793271
12473,m,X,r1A,MAS,747.573271,747.793271
12474,n,X,r1A,MAS,747.793271,747.843021
12475,<,X,r1A,MAS,747.843021,748.985625
12476,p,X,r1A,MAS,747.843021,748.985625
12477,:>,X,r1A,MAS,747.843021,748.985625
12478,j,PROPN,r1A,MAS,748.985625,749.16275
12479,a,PROPN,r1A,MAS,748.985625,749.16275
12480,<,X,r1A,MAS,749.16275,749.453062
12481,p,X,r1A,MAS,749.16275,749.453062
12482,:>,X,r1A,MAS,749.16275,749.453062
12483,j,PROPN,r1A,MAS,749.453062,749.650188
12484,a,PROPN,r1A,MAS,749.453062,749.650188
12485,<,X,r1A,MAS,749.650188,750.017375
12486,p,X,r1A,MAS,749.650188,750.017375
12487,:>,X,r1A,MAS,749.650188,750.017375
12488,j,PROPN,r1A,MAS,750.017375,750.1645
12489,a,PROPN,r1A,MAS,750.017375,750.1645
12490,j,PROPN,r1A,MAS,750.1645,750.25975
12491,a,PROPN,r1A,MAS,750.1645,750.25975
12492,<,X,r1A,MAS,750.25975,750.476167
12493,p,X,r1A,MAS,750.25975,750.476167
12494,:>,X,r1A,MAS,750.25975,750.476167
12495,d,PROPN,r1A,MAS,750.476167,750.663292
12496,a,PROPN,r1A,MAS,750.476167,750.663292
12497,m,X,r1A,MAS,750.476167,750.663292
12498,h,X,r1A,MAS,750.663292,750.923292
12499,a,X,r1A,MAS,750.663292,750.923292
12500,:,PUNCT,r1A,MAS,750.663292,750.923292
12501,m,X,r1A,MAS,750.663292,750.923292
12502,v,X,r1A,MAS,750.923292,751.023292
12503,i:6,PROPN,r1A,MAS,750.923292,751.023292
12504,f,PROPN,r1A,MAS,751.023292,751.353292
12505,Y,PROPN,r1A,MAS,751.023292,751.353292
12506,n,PROPN,r1A,MAS,751.023292,751.353292
12507,f,X,r1A,MAS,751.023292,751.353292
12508,n,X,r1A,MAS,751.353292,751.383292
12509,h,X,r1A,MAS,751.383292,751.493292
12510,a,X,r1A,MAS,751.383292,751.493292
12511,:,PUNCT,r1A,MAS,751.383292,751.493292
12512,m,X,r1A,MAS,751.383292,751.493292
12513,v,X,r1A,MAS,751.493292,751.583292
12514,6,NUM,r1A,MAS,751.493292,751.583292
12515,f,PROPN,r1A,MAS,751.583292,751.893292
12516,Y,PROPN,r1A,MAS,751.583292,751.893292
12517,n,PROPN,r1A,MAS,751.583292,751.893292
12518,f,X,r1A,MAS,751.583292,751.893292
12519,ts,NOUN,r1A,MAS,751.893292,752.013292
12520,I,PROPN,r1A,MAS,751.893292,752.013292
12521,C,X,r1A,MAS,751.893292,752.013292
12522,S,PROPN,r1A,MAS,752.013292,752.143292
12523,o,X,r1A,MAS,752.013292,752.143292
12524,:,PUNCT,r1A,MAS,752.013292,752.143292
12525,m,X,r1A,MAS,752.143292,752.253292
12526,a,X,r1A,MAS,752.143292,752.253292
12527,:,PUNCT,r1A,MAS,752.143292,752.253292
12528,v,X,r1A,MAS,752.253292,752.383292
12529,e,X,r1A,MAS,752.253292,752.383292
12530,:,PUNCT,r1A,MAS,752.253292,752.383292
12531,k,X,r1A,MAS,752.253292,752.383292
12532,<,X,r1A,MAS,752.383292,757.063542
12533,p,X,r1A,MAS,752.383292,757.063542
12534,:>,X,r1A,MAS,752.383292,757.063542
12535,j,PROPN,r1A,MAS,757.063542,757.480667
12536,a,PROPN,r1A,MAS,757.063542,757.480667
12537,<,X,r1A,MAS,757.480667,758.311708
12538,p,X,r1A,MAS,757.480667,758.311708
12539,:>,X,r1A,MAS,757.480667,758.311708
12540,?,PUNCT,r1A,MAS,758.311708,758.478833
12541,aU,ADV,r1A,MAS,758.311708,758.478833
12542,x,X,r1A,MAS,758.311708,758.478833
12543,f,X,r1A,MAS,758.478833,758.658833
12544,Y,X,r1A,MAS,758.478833,758.658833
12545,m,X,r1A,MAS,758.478833,758.658833
12546,U,PROPN,r1A,MAS,758.658833,758.838833
12547,n,X,r1A,MAS,758.658833,758.838833
12548,s,X,r1A,MAS,758.658833,758.838833
12549,v,PROPN,r1A,MAS,758.838833,759.018833
12550,a,PROPN,r1A,MAS,758.838833,759.018833
12551,n,PROPN,r1A,MAS,758.838833,759.018833
12552,t,X,r1A,MAS,759.018833,759.263896
12553,s,X,r1A,MAS,759.018833,759.263896
12554,I,PROPN,r1A,MAS,759.018833,759.263896
12555,C,PROPN,r1A,MAS,759.018833,759.263896
12556,<,X,r1A,MAS,759.263896,765.626208
12557,p,X,r1A,MAS,759.263896,765.626208
12558,:>,X,r1A,MAS,759.263896,765.626208
12559,j,PROPN,r1A,MAS,765.626208,765.933333
12560,a,PROPN,r1A,MAS,765.626208,765.933333
12561,<,X,r1A,MAS,765.933333,766.122417
12562,p,X,r1A,MAS,765.933333,766.122417
12563,:>,X,r1A,MAS,765.933333,766.122417
12564,j,PROPN,r1A,MAS,766.122417,766.222417
12565,a,PROPN,r1A,MAS,766.122417,766.222417
12566,<,X,r1A,MAS,766.222417,766.338833
12567,p,X,r1A,MAS,766.222417,766.338833
12568,:>,X,r1A,MAS,766.222417,766.338833
12569,j,PROPN,r1A,MAS,766.338833,766.597375
12570,a,PROPN,r1A,MAS,766.338833,766.597375
12571,<,X,r1A,MAS,766.597375,767.160021
12572,p,X,r1A,MAS,766.597375,767.160021
12573,:>,X,r1A,MAS,766.597375,767.160021
12574,j,PROPN,r1A,MAS,767.160021,767.347146
12575,a,PROPN,r1A,MAS,767.160021,767.347146
12576,<,X,r1A,MAS,767.347146,768.285333
12577,p,X,r1A,MAS,767.347146,768.285333
12578,:>,X,r1A,MAS,767.347146,768.285333
12579,?,PUNCT,r1A,MAS,768.285333,768.432458
12580,o,PROPN,r1A,MAS,768.285333,768.432458
12581,k,PROPN,r1A,MAS,768.432458,768.542458
12582,e,X,r1A,MAS,768.432458,768.542458
12583,:,PUNCT,r1A,MAS,768.432458,768.542458
12584,d,PROPN,r1A,MAS,768.542458,768.672458
12585,a,PROPN,r1A,MAS,768.542458,768.672458
12586,n,X,r1A,MAS,768.542458,768.672458
12587,b,X,r1A,MAS,768.672458,768.812458
12588,r,X,r1A,MAS,768.672458,768.812458
12589,a,X,r1A,MAS,768.672458,768.812458
12590,u,X,r1A,MAS,768.812458,768.882458
12591,x,X,r1A,MAS,768.812458,768.882458
12592,v,X,r1A,MAS,768.882458,768.952458
12593,6,NUM,r1A,MAS,768.882458,768.952458
12594,n,PROPN,r1A,MAS,768.952458,769.292458
12595,O,PROPN,r1A,MAS,768.952458,769.292458
12596,x,X,r1A,MAS,768.952458,769.292458
12597,<,X,r1A,MAS,769.292458,770.052458
12598,p,X,r1A,MAS,769.292458,770.052458
12599,:>,X,r1A,MAS,769.292458,770.052458
12600,b,X,r1A,MAS,770.052458,770.232458
12601,a,X,r1A,MAS,770.052458,770.232458
12602,:,PUNCT,r1A,MAS,770.052458,770.232458
12603,@,NOUN,r1A,MAS,770.232458,770.412458
12604,ts,NOUN,r1A,MAS,770.412458,770.562458
12605,I,X,r1A,MAS,770.412458,770.562458
12606,m,X,r1A,MAS,770.412458,770.562458
12607,6,NUM,r1A,MAS,770.562458,770.622458
12608,<,X,r1A,MAS,770.622458,770.682458
12609,p,X,r1A,MAS,770.622458,770.682458
12610,:>,X,r1A,MAS,770.622458,770.682458
12611,k,PROPN,r1A,MAS,770.682458,770.832458
12612,9,PROPN,r1A,MAS,770.682458,770.832458
12613,m,X,r1A,MAS,770.682458,770.832458
12614,v,X,r1A,MAS,770.832458,770.932458
12615,6,NUM,r1A,MAS,770.832458,770.932458
12616,<,X,r1A,MAS,770.932458,771.202458
12617,p,X,r1A,MAS,770.932458,771.202458
12618,:>,X,r1A,MAS,770.932458,771.202458
12619,ts,PROPN,r1A,MAS,771.202458,771.482458
12620,v,PROPN,r1A,MAS,771.202458,771.482458
12621,a,PROPN,r1A,MAS,771.202458,771.482458
12622,n,PROPN,r1A,MAS,771.202458,771.482458
12623,ts,NOUN,r1A,MAS,771.482458,771.860354
12624,I,PROPN,r1A,MAS,771.482458,771.860354
12625,C,X,r1A,MAS,771.482458,771.860354
12626,<,X,r1A,MAS,771.860354,787.772604
12627,p,X,r1A,MAS,771.860354,787.772604
12628,:>,X,r1A,MAS,771.860354,787.772604
12629,?,PUNCT,r1A,MAS,787.772604,788.102604
12630,a,X,r1A,MAS,787.772604,788.102604
12631,l,PROPN,r1A,MAS,787.772604,788.102604
12632,z,X,r1A,MAS,788.102604,788.222604
12633,o,X,r1A,MAS,788.102604,788.222604
12634,:,PUNCT,r1A,MAS,788.102604,788.222604
12635,m,X,r1A,MAS,788.222604,788.492604
12636,aI,X,r1A,MAS,788.222604,788.492604
12637,n,X,r1A,MAS,788.222604,788.492604
12638,s,X,r1A,MAS,788.222604,788.492604
12639,d,X,r1A,MAS,788.492604,788.582604
12640,u,X,r1A,MAS,788.492604,788.582604
12641,:,PUNCT,r1A,MAS,788.492604,788.582604
12642,d,PROPN,r1A,MAS,788.582604,788.722604
12643,a,PROPN,r1A,MAS,788.582604,788.722604
12644,s,X,r1A,MAS,788.582604,788.722604
12645,I,X,r1A,MAS,788.722604,788.832604
12646,s,X,r1A,MAS,788.722604,788.832604
12647,S,PROPN,r1A,MAS,788.832604,789.242604
12648,t,X,r1A,MAS,788.832604,789.242604
12649,r,X,r1A,MAS,788.832604,789.242604
12650,a,X,r1A,MAS,788.832604,789.242604
12651,:,PUNCT,r1A,MAS,788.832604,789.242604
12652,f,X,r1A,MAS,788.832604,789.242604
12653,g,X,r1A,MAS,789.242604,789.402604
12654,@,PROPN,r1A,MAS,789.242604,789.402604
12655,n,X,r1A,MAS,789.402604,789.562604
12656,u,X,r1A,MAS,789.402604,789.562604
12657,:,PUNCT,r1A,MAS,789.402604,789.562604
12658,k,X,r1A,MAS,789.402604,789.562604
12659,<,X,r1A,MAS,789.562604,789.642604
12660,p,X,r1A,MAS,789.562604,789.642604
12661,:>,X,r1A,MAS,789.562604,789.642604
12662,o,PROPN,r1A,MAS,789.642604,789.712604
12663,:,PUNCT,r1A,MAS,789.642604,789.712604
12664,d,X,r1A,MAS,789.712604,789.802604
12665,6,NUM,r1A,MAS,789.712604,789.802604
12666,v,X,r1A,MAS,789.802604,789.892604
12667,a,PROPN,r1A,MAS,789.802604,789.892604
12668,s,X,r1A,MAS,789.802604,789.892604
12669,<,X,r1A,MAS,789.892604,794.111792
12670,p,X,r1A,MAS,789.892604,794.111792
12671,:>,X,r1A,MAS,789.892604,794.111792
12672,?,PUNCT,r1A,MAS,794.111792,794.248917
12673,a,X,r1A,MAS,794.111792,794.248917
12674,l,PROPN,r1A,MAS,794.111792,794.248917
12675,z,PROPN,r1A,MAS,794.111792,794.248917
12676,v,X,r1A,MAS,794.248917,794.358917
12677,i:6,PROPN,r1A,MAS,794.248917,794.358917
12678,v,X,r1A,MAS,794.358917,794.538917
12679,a:6,X,r1A,MAS,794.358917,794.538917
12680,n,X,r1A,MAS,794.358917,794.538917
12681,E,X,r1A,MAS,794.538917,794.658917
12682,t,X,r1A,MAS,794.538917,794.658917
12683,s,X,r1A,MAS,794.538917,794.658917
12684,g,X,r1A,MAS,794.658917,794.708917
12685,<,X,r1A,MAS,794.708917,794.888917
12686,p,X,r1A,MAS,794.708917,794.888917
12687,:>,X,r1A,MAS,794.708917,794.888917
12688,b,X,r1A,MAS,794.888917,795.288917
12689,aI,PROPN,r1A,MAS,794.888917,795.288917
12690,<,X,r1A,MAS,795.288917,795.348917
12691,p,X,r1A,MAS,795.288917,795.348917
12692,:>,X,r1A,MAS,795.288917,795.348917
12693,v,X,r1A,MAS,795.348917,795.448917
12694,i,X,r1A,MAS,795.348917,795.448917
12695,:,PUNCT,r1A,MAS,795.348917,795.448917
12696,f,X,r1A,MAS,795.448917,795.578917
12697,i,X,r1A,MAS,795.448917,795.578917
12698,:,PUNCT,r1A,MAS,795.448917,795.578917
12699,k,PROPN,r1A,MAS,795.578917,795.718917
12700,v,X,r1A,MAS,795.578917,795.718917
12701,a,PROPN,r1A,MAS,795.578917,795.718917
12702,d,X,r1A,MAS,795.718917,795.908917
12703,r,X,r1A,MAS,795.718917,795.908917
12704,a,PROPN,r1A,MAS,795.718917,795.908917
12705,t,X,r1A,MAS,795.908917,796.171979
12706,m,X,r1A,MAS,795.908917,796.171979
12707,?,PUNCT,r1A,MAS,796.171979,796.379104
12708,a,PROPN,r1A,MAS,796.171979,796.379104
12709,x,X,r1A,MAS,796.171979,796.379104
12710,t,X,r1A,MAS,796.379104,796.599104
12711,s,X,r1A,MAS,796.379104,796.599104
12712,I,PROPN,r1A,MAS,796.379104,796.599104
12713,C,PROPN,r1A,MAS,796.379104,796.599104
12714,<,X,r1A,MAS,796.599104,796.649104
12715,p,X,r1A,MAS,796.599104,796.649104
12716,:>,X,r1A,MAS,796.599104,796.649104
12717,g,X,r1A,MAS,796.649104,796.719104
12718,@,PROPN,r1A,MAS,796.649104,796.719104
12719,n,X,r1A,MAS,796.719104,796.899104
12720,aU,PROPN,r1A,MAS,796.719104,796.899104
12721,<,X,r1A,MAS,796.899104,797.757729
12722,p,X,r1A,MAS,796.899104,797.757729
12723,:>,X,r1A,MAS,796.899104,797.757729
12724,d,PROPN,r1A,MAS,797.757729,797.854854
12725,a,PROPN,r1A,MAS,797.757729,797.854854
12726,n,X,r1A,MAS,797.757729,797.854854
12727,b,X,r1A,MAS,797.854854,798.014854
12728,r,X,r1A,MAS,797.854854,798.014854
12729,a,X,r1A,MAS,797.854854,798.014854
12730,u,X,r1A,MAS,798.014854,798.054854
12731,x,X,r1A,MAS,798.054854,798.414854
12732,@,PROPN,r1A,MAS,798.054854,798.414854
12733,n,X,r1A,MAS,798.054854,798.414854
12734,v,PROPN,r1A,MAS,798.414854,798.634854
12735,@,PROPN,r1A,MAS,798.414854,798.634854
12736,<,X,r1A,MAS,798.634854,798.874854
12737,p,X,r1A,MAS,798.634854,798.874854
12738,:>,X,r1A,MAS,798.634854,798.874854
12739,g,PROPN,r1A,MAS,798.874854,799.004854
12740,u,X,r1A,MAS,798.874854,799.004854
12741,:,PUNCT,r1A,MAS,798.874854,799.004854
12742,t,X,r1A,MAS,798.874854,799.004854
12743,d,PROPN,r1A,MAS,799.004854,799.134854
12744,a,PROPN,r1A,MAS,799.004854,799.134854
12745,n,X,r1A,MAS,799.004854,799.134854
12746,m,X,r1A,MAS,799.134854,799.304854
12747,a,X,r1A,MAS,799.134854,799.304854
12748,<,X,r1A,MAS,799.304854,805.383854
12749,p,X,r1A,MAS,799.304854,805.383854
12750,:>,X,r1A,MAS,799.304854,805.383854
12751,j,PROPN,r1A,MAS,805.383854,805.851292
12752,a,PROPN,r1A,MAS,805.383854,805.851292
12753,<,X,r1A,MAS,805.851292,806.216521
12754,p,X,r1A,MAS,805.851292,806.216521
12755,:>,X,r1A,MAS,805.851292,806.216521
12756,j,PROPN,r1A,MAS,806.216521,806.313646
12757,a,PROPN,r1A,MAS,806.216521,806.313646
12758,j,PROPN,r1A,MAS,806.313646,806.413646
12759,a,PROPN,r1A,MAS,806.313646,806.413646
12760,a,PROPN,r1A,MAS,806.413646,806.613646
12761,:,PUNCT,r1A,MAS,806.413646,806.613646
12762,b,X,r1A,MAS,806.613646,806.693646
12763,6,NUM,r1A,MAS,806.613646,806.693646
12764,s,PRON,r1A,MAS,806.693646,806.733646
12765,v,X,r1A,MAS,806.733646,806.973646
12766,E:6,X,r1A,MAS,806.733646,806.973646
12767,n,X,r1A,MAS,806.973646,807.323646
12768,@,PROPN,r1A,MAS,806.973646,807.323646
12769,n,X,r1A,MAS,806.973646,807.323646
12770,<,X,r1A,MAS,807.323646,807.553646
12771,p,X,r1A,MAS,807.323646,807.553646
12772,:>,X,r1A,MAS,807.323646,807.553646
12773,j,PROPN,r1A,MAS,807.553646,807.613646
12774,a,PROPN,r1A,MAS,807.553646,807.613646
12775,v,X,r1A,MAS,807.613646,807.753646
12776,i,X,r1A,MAS,807.613646,807.753646
12777,:,PUNCT,r1A,MAS,807.613646,807.753646
12778,d,X,r1A,MAS,807.753646,807.943646
12779,6,NUM,r1A,MAS,807.753646,807.943646
12780,z,PROPN,r1A,MAS,807.943646,808.083646
12781,O,PROPN,r1A,MAS,807.943646,808.083646
12782,n,X,r1A,MAS,808.083646,808.273646
12783,<,X,r1A,MAS,808.273646,808.343646
12784,p,X,r1A,MAS,808.273646,808.343646
12785,:>,X,r1A,MAS,808.273646,808.343646
12786,v,X,r1A,MAS,808.343646,808.733646
12787,o,PROPN,r1A,MAS,808.343646,808.733646
12788,:,PUNCT,r1A,MAS,808.343646,808.733646
12789,n,X,r1A,MAS,808.343646,808.733646
12790,ts,NOUN,r1A,MAS,808.733646,808.963646
12791,I,X,r1A,MAS,808.733646,808.963646
12792,m,X,r1A,MAS,808.733646,808.963646
12793,6,NUM,r1A,MAS,808.963646,809.073646
12794,k,PROPN,r1A,MAS,809.073646,809.293646
12795,Y,PROPN,r1A,MAS,809.073646,809.293646
12796,C,PROPN,r1A,MAS,809.073646,809.293646
12797,e,X,r1A,MAS,809.293646,809.633646
12798,:,PUNCT,r1A,MAS,809.293646,809.633646
12799,m,X,r1A,MAS,809.633646,809.878104
12800,I,X,r1A,MAS,809.633646,809.878104
12801,k,X,r1A,MAS,809.633646,809.878104
12802,s,X,r1A,MAS,809.633646,809.878104
12803,<,X,r1A,MAS,809.878104,819.7565
12804,p,X,r1A,MAS,809.878104,819.7565
12805,:>,X,r1A,MAS,809.878104,819.7565
12806,j,PROPN,r1A,MAS,819.7565,820.103625
12807,a,PROPN,r1A,MAS,819.7565,820.103625
12808,j,PROPN,r1A,MAS,820.103625,820.173625
12809,a,PROPN,r1A,MAS,820.103625,820.173625
12810,j,PROPN,r1A,MAS,820.173625,820.273625
12811,a,PROPN,r1A,MAS,820.173625,820.273625
12812,j,PROPN,r1A,MAS,820.273625,820.543625
12813,a,PROPN,r1A,MAS,820.273625,820.543625
12814,<,X,r1A,MAS,820.543625,820.604812
12815,p,X,r1A,MAS,820.543625,820.604812
12816,:>,X,r1A,MAS,820.543625,820.604812
12817,?,PUNCT,r1A,MAS,820.604812,820.741937
12818,o,PROPN,r1A,MAS,820.604812,820.741937
12819,k,PROPN,r1A,MAS,820.741937,820.968375
12820,e,X,r1A,MAS,820.741937,820.968375
12821,:,PUNCT,r1A,MAS,820.741937,820.968375
12822,<,X,r1A,MAS,820.968375,821.595771
12823,p,X,r1A,MAS,820.968375,821.595771
12824,:>,X,r1A,MAS,820.968375,821.595771
12825,z,X,r1A,MAS,821.595771,821.795771
12826,a,X,r1A,MAS,821.595771,821.795771
12827,:,PUNCT,r1A,MAS,821.595771,821.795771
12828,N,PROPN,r1A,MAS,821.595771,821.795771
12829,v,PROPN,r1A,MAS,821.795771,822.045771
12830,@,PROPN,r1A,MAS,821.795771,822.045771
12831,<,X,r1A,MAS,822.045771,822.705771
12832,p,X,r1A,MAS,822.045771,822.705771
12833,:>,X,r1A,MAS,822.045771,822.705771
12834,f,X,r1A,MAS,822.705771,822.805771
12835,I6,X,r1A,MAS,822.705771,822.805771
12836,ts,NOUN,r1A,MAS,822.805771,822.945771
12837,I,PROPN,r1A,MAS,822.805771,822.945771
12838,C,X,r1A,MAS,822.805771,822.945771
12839,k,PROPN,r1A,MAS,822.945771,823.175771
12840,v,X,r1A,MAS,822.945771,823.175771
12841,a,PROPN,r1A,MAS,822.945771,823.175771
12842,d,X,r1A,MAS,823.175771,823.395771
12843,r,X,r1A,MAS,823.175771,823.395771
12844,a,PROPN,r1A,MAS,823.175771,823.395771
12845,:,PUNCT,r1A,MAS,823.175771,823.395771
12846,t,X,r1A,MAS,823.175771,823.395771
12847,m,X,r1A,MAS,823.395771,823.495771
12848,e,X,r1A,MAS,823.395771,823.495771
12849,:,PUNCT,r1A,MAS,823.395771,823.495771
12850,t,PROPN,r1A,MAS,823.495771,823.625771
12851,6,NUM,r1A,MAS,823.495771,823.625771
12852,d,PROPN,r1A,MAS,823.625771,823.995771
12853,a,PROPN,r1A,MAS,823.625771,823.995771
12854,z,PROPN,r1A,MAS,823.625771,823.995771
12855,v,X,r1A,MAS,823.995771,824.294021
12856,o,PROPN,r1A,MAS,823.995771,824.294021
12857,:,PUNCT,r1A,MAS,823.995771,824.294021
12858,<,X,r1A,MAS,824.294021,825.402
12859,p,X,r1A,MAS,824.294021,825.402
12860,:>,X,r1A,MAS,824.294021,825.402
12861,n,X,r1A,MAS,825.402,825.589125
12862,e,X,r1A,MAS,825.402,825.589125
12863,:,PUNCT,r1A,MAS,825.402,825.589125
12864,v,X,r1A,MAS,825.589125,825.689125
12865,i:6,PROPN,r1A,MAS,825.589125,825.689125
12866,a,X,r1A,MAS,825.689125,825.749125
12867,t,X,r1A,MAS,825.689125,825.749125
12868,n,X,r1A,MAS,825.749125,825.829125
12869,g,X,r1A,MAS,825.829125,826.019125
12870,r,PROPN,r1A,MAS,825.829125,826.019125
12871,a,PROPN,r1A,MAS,825.829125,826.019125
12872,:,PUNCT,r1A,MAS,825.829125,826.019125
12873,@,NOUN,r1A,MAS,826.019125,826.059125
12874,a,X,r1A,MAS,826.059125,826.229125
12875,x,X,r1A,MAS,826.059125,826.229125
12876,t,X,r1A,MAS,826.229125,826.743729
12877,s,X,r1A,MAS,826.229125,826.743729
12878,I,PROPN,r1A,MAS,826.229125,826.743729
12879,C,PROPN,r1A,MAS,826.229125,826.743729
12880,<,X,r1A,MAS,826.743729,834.379979
12881,p,X,r1A,MAS,826.743729,834.379979
12882,:>,X,r1A,MAS,826.743729,834.379979
12883,?,PUNCT,r1A,MAS,834.379979,834.529979
12884,o,PROPN,r1A,MAS,834.379979,834.529979
12885,:,PUNCT,r1A,MAS,834.379979,834.529979
12886,d,X,r1A,MAS,834.529979,834.649979
12887,e:6,X,r1A,MAS,834.529979,834.649979
12888,t,PROPN,r1A,MAS,834.649979,834.799979
12889,aI,X,r1A,MAS,834.649979,834.799979
12890,m,X,r1A,MAS,834.799979,834.899979
12891,6,NUM,r1A,MAS,834.799979,834.899979
12892,l,X,r1A,MAS,834.899979,835.049979
12893,OY,PROPN,r1A,MAS,834.899979,835.049979
12894,f,X,r1A,MAS,834.899979,835.049979
12895,<,X,r1A,MAS,835.049979,835.109979
12896,p,X,r1A,MAS,835.049979,835.109979
12897,:>,X,r1A,MAS,835.049979,835.109979
12898,g,X,r1A,MAS,835.109979,835.259979
12899,a,PROPN,r1A,MAS,835.109979,835.259979
12900,:,PUNCT,r1A,MAS,835.109979,835.259979
12901,r,X,r1A,MAS,835.109979,835.259979
12902,n,X,r1A,MAS,835.259979,835.419979
12903,I,PROPN,r1A,MAS,835.259979,835.419979
12904,C,PROPN,r1A,MAS,835.259979,835.419979
12905,<,X,r1A,MAS,835.419979,836.962542
12906,p,X,r1A,MAS,835.419979,836.962542
12907,:>,X,r1A,MAS,835.419979,836.962542
12908,n,X,r1A,MAS,836.962542,837.202542
12909,a,X,r1A,MAS,836.962542,837.202542
12910,<,X,r1A,MAS,837.202542,837.302542
12911,p,X,r1A,MAS,837.202542,837.302542
12912,:>,X,r1A,MAS,837.202542,837.302542
